30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180
1750 1769 1819 1857 1870 1920 1970 2050 2100 2150 2200 2250 2300 2400 2450 2460 2465 2470 2475 2480 2481 2482 2483 2484 2485 2486 2487 2488 2489 2490 2491 2495 2500 2505 2510 2520 2530 2550 2600 2650 2700 2750 2830 2870 2915 2965 2981 2988 2994 3000 3004 3008 3012 3016 3020 3024 3026 3028 3030 3032 3033 3034 3035 3036 3037 3038 3039 3040 3041 3042 3043 3044 3045 3046 3048 3052 3056 3060 3066 3072 3078 3100 3150 3200 3250 3300 3310 3320 3330 3340 3350 3355 3360 3365 3366 3367 3368 3369 3370 3371 3372 3373 3374 3375 3376 3377 3380 3385 3390 3400 3410 3430 3440 3470 3500 3530 3560 3600 3630 3660 3700 3730 3760 3800 3820 3840 3850 3860 3870 3875 3880 3881 3882 3883 3884 3885 3886 3887 3888 3889 3900 3905 3910 3920 3940 3970 4040 4100 4130 4160 4190 4220 4250 4280 4310 4340 4370 4400 4430 4470 4500 4530 4560 4590 4620 4650 4680 4700 4730 4760 4790 4820 4850 4880 4910 4940 4950 4960 4970 4980 4985 4988 4990 4992 4993 4994 4995 4996 4997 4998 4999 5000 5001 5003 5004 5005 5007 5010 5015 5020 5030 5040 5050 5060 5070 5080 5090 5100 5110 5120 5125 5130 5135 5140 5145 5150 5155 5160 5161 5162 5163 5165 5170 5175 5180 5185 5190 5200 5240 5280 5320 5360 5370 5380 5390 5391 5392 5393 5394 5395 5396 5397 5398 5399 5400 5405 5410 5420 5425 5430 5435 5440 5445 5450 5455 5460 5465 5470 5475 5480 5481 5482 5483 5484 5485 5486 5487 5488 5489 5490 5495 5500 5505 5510 5520 5530 5540 5560 5570 5580 5590 5600 5610 5650 5700 5750 5800 5850 5880 5900 5910 5920 5930 5940 5945 5947 5950 5951 5952 5953 5954 5955 5956 5957 5958 5959 5960 5965 5970 5980 5990 6000 6030 6040 6050 6100 6150 6200 6250 6300 6330 6350 6370 6390 6410 6430 6440 6450 6470 6490 6500 6510 6520 6530 6540 6550 6570 6580 6585 6590 6595 6600 6610 6630 6650 6670 6690 6710 6730 6750 6780 6800 6830 6860 6890																														
1.0123	1.0488	1.0612	1.0398	0.9927	0.9357	0.8842	0.8484	0.8332	0.8386	0.862	0.8991	0.9457	0.9978	1.0522	1.1064	1.1585	1.2076	1.2527	1.2937	1.3303	1.3626	1.3907	1.4148	1.4351	1.4519	1.4654	1.4757	1.4829	1.4872	1.4886
1.0126	1.0398	1.0465	1.0265	0.9873	0.9419	0.9022	0.876	0.8665	0.8736	0.8946	0.9263	0.9651	1.008	1.0523	1.0963	1.1386	1.1783	1.2148	1.248	1.2778	1.304	1.3269	1.3467	1.3633	1.3771	1.3882	1.3966	1.4026	1.4061	1.4073
1.0117	1.0289	1.0306	1.0138	0.9847	0.9525	0.9254	0.9085	0.9038	0.9108	0.9276	0.9517	0.9808	1.0125	1.0453	1.0778	1.1092	1.1389	1.1664	1.1917	1.2144	1.2348	1.2527	1.2682	1.2814	1.2924	1.3013	1.3081	1.3129	1.3158	1.3168
1.0095	1.017	1.0152	1.0034	0.9855	0.9666	0.9512	0.942	0.9402	0.9452	0.956	0.9711	0.9893	1.0092	1.0302	1.0515	1.0725	1.0931	1.1128	1.1313	1.1487	1.1646	1.179	1.1918	1.2029	1.2124	1.2201	1.2262	1.2305	1.2331	1.2339
1.0083	1.0118	1.0089	0.9997	0.9865	0.9728	0.9617	0.9552	0.9539	0.9576	0.9654	0.9764	0.9898	1.0048	1.0209	1.0379	1.0552	1.0728	1.0903	1.1073	1.1238	1.1393	1.1537	1.1669	1.1785	1.1885	1.1969	1.2034	1.2081	1.211	1.2119
1.0074	1.0086	1.0054	0.9977	0.9871	0.9761	0.9671	0.9617	0.9606	0.9634	0.9695	0.978	0.9885	1.0006	1.014	1.0286	1.0442	1.0606	1.0777	1.0949	1.1121	1.1288	1.1446	1.1593	1.1726	1.1842	1.1939	1.2016	1.2072	1.2106	1.2118
1.0068	1.0063	1.003	0.9964	0.9873	0.9776	0.9697	0.965	0.964	0.9664	0.9713	0.9781	0.9865	0.9963	1.0076	1.0206	1.0352	1.0514	1.0689	1.0873	1.1063	1.1253	1.1437	1.1611	1.1771	1.1913	1.2033	1.2129	1.2199	1.2242	1.2256
1.0056	1.0036	1.0008	0.9952	0.9865	0.977	0.9694	0.9655	0.9653	0.9679	0.9721	0.9769	0.9821	0.9883	0.9961	1.0064	1.0197	1.0363	1.0561	1.0786	1.1031	1.1289	1.155	1.1804	1.2044	1.226	1.2447	1.2598	1.2709	1.2777	1.28
1.0049	1.0026	1.0004	0.9948	0.9853	0.9746	0.9665	0.963	0.964	0.9676	0.9721	0.9761	0.9795	0.9831	0.9884	0.9966	1.0089	1.0259	1.0477	1.0737	1.1032	1.1349	1.1678	1.2005	1.2316	1.2601	1.2849	1.3052	1.3201	1.3293	1.3324
1.0037	1.002	1.0011	0.9947	0.9821	0.9681	0.9585	0.9561	0.9598	0.9665	0.9725	0.9758	0.9763	0.9756	0.976	0.9802	0.9903	1.0077	1.0328	1.0652	1.1039	1.1472	1.1932	1.24	1.2855	1.3277	1.3649	1.3954	1.4182	1.4322	1.4369
